,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,PaperlessBilling,MonthlyCharges,TotalCharges,Churn,InternetService_DSL,InternetService_Fiber optic,InternetService_No,Contract_Month-to-month,Contract_One year,Contract_Two year,PaymentMethod_Bank transfer (automatic),PaymentMethod_Credit card (automatic),PaymentMethod_Electronic check,PaymentMethod_Mailed check
4858,0,0,1,1,0.7916666666666666,1,0,1,1,0,1,0,0,0,0.4114427860696519,0.40279252250173103,0,1,0,0,0,1,0,0,0,0,1
4859,0,1,1,0,0.875,1,1,1,1,1,0,1,1,0,0.8980099502487565,0.8046503577198247,0,0,1,0,0,0,1,0,1,0,0
4860,0,0,1,1,0.18055555555555555,0,0,1,1,0,1,0,0,0,0.22189054726368163,0.06595315024232636,0,1,0,0,0,0,1,0,0,0,1
4861,1,1,1,0,0.6666666666666666,1,0,0,1,0,0,0,1,1,0.40497512437810956,0.31974382644818833,0,1,0,0,0,1,0,1,0,0,0
4862,1,0,0,0,0.027777777777777776,1,0,0,0,0,0,0,0,1,0.5243781094527364,0.013749134548811447,1,0,1,0,1,0,0,0,0,1,0
4863,0,0,1,1,0.7916666666666666,1,0,0,0,0,0,0,0,0,0.02487562189054727,0.12743480267712906,0,0,0,1,0,0,1,0,0,0,1
4864,0,0,1,0,0.986111111111111,1,1,0,1,1,1,1,1,1,0.9442786069651744,0.915583891068544,0,0,1,0,0,1,0,1,0,0,0
4865,1,0,1,1,0.09722222222222221,1,1,0,0,0,0,0,0,0,0.30398009950248756,0.038195245788137565,0,1,0,0,1,0,0,0,0,1,0
4866,1,0,0,0,0.2222222222222222,1,1,0,0,0,0,0,1,1,0.445771144278607,0.12096122778675286,0,1,0,0,1,0,0,1,0,0,0
4867,0,0,1,0,0.4722222222222222,1,1,0,0,1,0,1,1,0,0.8218905472636818,0.40485806600507745,0,0,1,0,1,0,0,0,0,1,0
4868,1,0,1,0,0.5138888888888888,1,1,0,0,1,0,1,1,1,0.8084577114427862,0.4319409185321949,1,0,1,0,1,0,0,0,0,1,0
4869,0,0,0,0,0.2222222222222222,1,1,0,1,0,0,0,0,1,0.6199004975124379,0.14194553427186712,0,0,1,0,1,0,0,0,0,0,1
4870,0,0,0,1,0.6666666666666666,1,1,1,1,1,0,0,0,1,0.4592039800995026,0.34809023771059316,0,1,0,0,0,1,0,1,0,0,0
4871,0,0,1,1,0.8055555555555555,1,0,0,1,0,1,1,1,1,0.5666666666666668,0.49411493191783995,0,1,0,0,0,1,0,0,1,0,0
4872,1,0,1,0,1.0,1,1,1,0,1,1,1,1,1,0.6631840796019902,0.697726748211401,0,1,0,0,0,0,1,1,0,0,0
4873,1,0,0,0,0.09722222222222221,1,0,0,0,0,0,0,0,0,0.01044776119402985,0.014556888991460883,0,0,0,1,1,0,0,0,0,0,1
4874,1,0,0,0,0.5277777777777778,1,0,1,1,1,0,0,0,1,0.6532338308457712,0.3709669974613432,1,0,1,0,1,0,0,0,1,0,0
4875,1,1,1,0,0.6666666666666666,1,1,1,1,1,1,1,1,0,0.9870646766169157,0.6254442649434573,1,0,1,0,1,0,0,0,0,1,0
4876,0,0,0,0,0.1388888888888889,1,0,1,1,1,0,1,1,1,0.857213930348259,0.12262289406877457,1,0,1,0,1,0,0,0,0,1,0
4877,1,0,0,0,0.41666666666666663,1,0,1,1,1,1,1,0,0,0.5611940298507464,0.2642280175398108,0,1,0,0,0,1,0,0,1,0,0
4878,0,0,1,0,0.4305555555555555,1,1,0,0,0,0,1,0,1,0.4059701492537314,0.2150934687283638,0,1,0,0,1,0,0,0,1,0,0
4879,1,1,0,0,0.6388888888888888,1,1,0,0,1,1,0,1,1,0.5059701492537314,0.3734768059081468,0,1,0,0,0,1,0,0,1,0,0
4880,0,0,1,0,0.6944444444444444,1,0,0,0,0,0,0,0,0,0.022885572139303482,0.12103046388183711,0,0,0,1,0,0,1,0,0,0,1
4881,0,0,1,0,0.38888888888888884,1,0,0,0,0,1,0,0,0,0.5800995024875623,0.23616432033233334,0,0,1,0,1,0,0,1,0,0,0
4882,1,0,0,0,0.9166666666666666,0,0,1,1,1,1,1,1,1,0.4402985074626866,0.4751442418647589,0,1,0,0,0,0,1,1,0,0,0
4883,0,1,0,0,0.1111111111111111,0,0,0,0,1,0,0,0,1,0.11094527363184079,0.023436418186014312,1,1,0,0,1,0,0,0,0,1,0
4884,1,0,1,1,0.5694444444444444,1,0,0,0,1,0,1,1,1,0.7626865671641794,0.44186475882760223,0,0,1,0,1,0,0,1,0,0,0
4885,0,1,1,0,1.0,1,1,0,1,1,1,1,1,1,0.929353233830846,0.9236152780983156,0,0,1,0,0,0,1,1,0,0,0
4886,1,0,0,0,0.09722222222222221,1,0,0,0,0,0,0,0,0,0.016417910447761173,0.017810985460420037,0,0,0,1,0,1,0,0,0,0,1
4887,1,0,1,1,0.5277777777777778,1,0,0,0,0,0,0,0,0,0.02189054726368159,0.0879817678282945,0,0,0,1,1,0,0,0,0,0,1
4888,0,0,0,0,0.611111111111111,1,0,1,1,1,0,1,1,1,0.8736318407960201,0.518347565197323,0,0,1,0,0,1,0,0,0,1,0
4889,0,0,1,1,0.6527777777777778,1,1,1,1,1,1,1,1,1,0.94726368159204,0.6114701130856222,0,0,1,0,0,1,0,1,0,0,0
4890,0,0,1,1,0.736111111111111,1,0,0,1,0,1,1,0,1,0.7393034825870647,0.5493480267712902,0,0,1,0,1,0,0,0,0,1,0
4891,0,0,1,0,0.05555555555555555,1,1,0,0,1,0,1,0,0,0.4711442786069652,0.026690514654973466,0,1,0,0,1,0,0,0,0,1,0
4892,0,1,0,0,0.2777777777777778,1,1,0,0,0,0,1,0,1,0.6577114427860696,0.19921532425571206,0,0,1,0,1,0,0,0,0,1,0
4893,0,0,0,0,0.027777777777777776,1,0,0,0,0,0,0,0,0,0.26268656716417915,0.006473574890376184,1,1,0,0,1,0,0,0,0,0,1
4894,0,1,1,0,0.7916666666666666,1,1,0,1,1,0,1,0,1,0.5258706467661692,0.4755711977844451,0,1,0,0,0,1,0,0,1,0,0
4895,1,1,1,0,0.611111111111111,1,0,1,1,0,1,0,0,1,0.6656716417910449,0.42138241403184873,0,0,1,0,1,0,0,0,0,1,0
4896,0,0,0,0,0.3333333333333333,1,0,0,0,1,0,0,0,1,0.31293532338308466,0.13258712208631437,0,1,0,0,1,0,0,0,0,0,1
4897,0,0,1,1,0.20833333333333331,0,0,1,0,0,0,0,0,1,0.11890547263681592,0.05202515578121396,0,1,0,0,1,0,0,1,0,0,0
4898,1,0,0,0,0.041666666666666664,0,0,0,0,0,0,0,0,0,0.06965174129353237,0.00462727902146319,1,1,0,0,1,0,0,0,0,1,0
4899,1,0,0,1,0.05555555555555555,1,1,0,1,1,0,0,0,0,0.654726368159204,0.036320101546272805,1,0,1,0,1,0,0,1,0,0,0
4900,0,1,1,0,0.5138888888888888,1,1,0,0,0,0,1,0,1,0.6711442786069652,0.3637606738979922,1,0,1,0,1,0,0,0,0,1,0
4901,1,0,0,0,0.013888888888888888,1,0,0,1,0,0,0,0,1,0.5616915422885573,0.006450496192014773,1,0,1,0,1,0,0,0,0,1,0
4902,1,0,0,0,0.3333333333333333,1,0,1,0,0,1,0,0,0,0.37910447761194044,0.1572120932379414,0,1,0,0,1,0,0,0,1,0,0
4903,1,0,0,0,0.06944444444444445,1,1,0,1,0,0,1,0,1,0.7218905472636816,0.05039233787214403,1,0,1,0,1,0,0,0,0,1,0
4904,1,0,0,0,0.4583333333333333,1,1,0,1,1,0,1,1,0,0.8885572139303485,0.41849757673667215,0,0,1,0,1,0,0,0,0,1,0
4905,1,0,1,1,0.8055555555555555,1,0,0,0,0,0,0,0,1,0.01592039800995027,0.13155435033464116,0,0,0,1,0,0,1,0,0,0,1
4906,1,0,1,1,1.0,1,1,1,1,0,0,1,0,1,0.7726368159203982,0.8002942534041082,0,0,1,0,0,0,1,1,0,0,0
4907,1,0,1,0,0.986111111111111,1,1,0,0,0,0,0,0,0,0.055721393034825886,0.1907800600046158,0,0,0,1,0,0,1,0,0,0,1
4908,1,1,0,0,0.38888888888888884,1,1,0,1,1,0,1,1,1,0.8746268656716419,0.3616085852757905,1,0,1,0,1,0,0,0,0,1,0
4909,0,0,1,0,0.7083333333333333,1,0,1,1,1,1,1,1,1,0.6527363184079602,0.4948419109162245,0,1,0,0,0,0,1,0,1,0,0
4910,1,0,0,0,0.41666666666666663,1,0,1,1,1,1,1,1,0,0.6676616915422886,0.28982229402261717,1,1,0,0,0,1,0,1,0,0,0
4911,0,1,1,0,1.0,1,0,1,1,0,1,0,0,1,0.6621890547263682,0.7065370413108701,0,0,1,0,0,0,1,0,1,0,0
4912,0,1,0,0,0.5,1,1,1,0,0,0,1,0,1,0.7223880597014926,0.36555504269559197,1,0,1,0,1,0,0,0,0,1,0
4913,0,0,0,1,0.19444444444444442,1,0,1,1,1,1,0,1,0,0.5756218905472638,0.11954765751211635,0,1,0,0,0,0,1,1,0,0,0
4914,1,0,1,1,1.0,1,1,1,1,0,1,1,0,0,0.5601990049751244,0.624492268636049,0,1,0,0,0,0,1,0,0,0,1
4915,1,0,1,1,0.3055555555555555,0,0,0,1,0,0,1,0,0,0.20845771144278613,0.09590353104084932,0,1,0,0,1,0,0,0,0,1,0
4916,1,0,0,0,0.027777777777777776,1,1,0,1,0,0,0,0,0,0.609950248756219,0.015341564735748908,0,0,1,0,1,0,0,0,0,1,0
4917,1,0,0,0,0.20833333333333331,1,0,0,0,0,0,0,0,0,0.013432835820895526,0.03237941380106163,0,0,0,1,1,0,0,0,0,0,1
4918,0,0,1,1,0.7083333333333333,1,0,0,0,0,0,0,0,0,0.012935323383084566,0.123234479575352,0,0,0,1,0,0,1,0,1,0,0
4919,0,0,1,0,0.9722222222222222,0,0,1,0,1,1,0,0,1,0.20796019900497514,0.3085564274174937,0,1,0,0,0,0,1,0,1,0,0
4920,1,0,1,1,0.986111111111111,1,0,0,0,0,0,0,0,0,0.018407960199004984,0.15818139856912072,0,0,0,1,0,0,1,1,0,0,0
4921,1,0,1,1,0.5416666666666666,1,1,0,0,0,1,1,1,1,0.8129353233830848,0.432564043387953,0,0,1,0,1,0,0,0,1,0,0
4922,1,0,1,1,0.8472222222222222,1,1,1,1,0,0,0,0,0,0.41343283582089563,0.4180360027694439,0,1,0,0,1,0,0,0,0,1,0
4923,1,0,0,0,0.7222222222222222,1,0,1,0,0,0,0,0,1,0.31343283582089554,0.2904165705054236,0,1,0,0,1,0,0,1,0,0,0
4924,1,0,0,0,0.013888888888888888,0,0,0,0,0,0,1,0,1,0.17412935323383086,0.0019559196861297025,1,1,0,0,1,0,0,0,0,1,0
4925,0,0,1,0,0.8888888888888888,1,1,1,0,1,1,1,1,1,0.8980099502487565,0.7918359104546506,0,0,1,0,0,1,0,0,0,0,1
4926,0,0,1,0,0.861111111111111,1,0,0,1,1,1,0,0,1,0.41691542288557226,0.4309254558042927,0,1,0,0,0,0,1,0,1,0,0
4927,0,0,1,0,0.41666666666666663,1,0,0,0,0,0,0,0,0,0.007960199004975134,0.07139972305561967,0,0,0,1,0,0,1,0,0,0,1
4928,1,1,1,1,0.05555555555555555,1,0,0,0,0,0,0,0,0,0.27611940298507465,0.01878606046618971,1,1,0,0,1,0,0,0,0,1,0
4929,0,1,1,0,0.875,1,0,1,1,1,1,1,1,1,0.6542288557213931,0.6128259866143551,0,1,0,0,0,1,0,1,0,0,0
4930,1,0,0,0,0.013888888888888888,1,0,0,0,0,0,0,0,1,0.26169154228855723,0.0029713824140318494,0,1,0,0,1,0,0,0,1,0,0
4931,0,0,1,0,0.20833333333333331,1,1,0,0,1,1,1,1,1,0.847761194029851,0.17551350103854146,0,0,1,0,1,0,0,0,0,1,0
4932,0,0,1,1,0.375,1,0,1,1,0,0,0,0,1,0.6208955223880599,0.2528213708746827,0,0,1,0,0,1,0,0,1,0,0
4933,1,0,0,1,0.05555555555555555,0,0,1,1,1,0,1,1,1,0.3875621890547265,0.023649896145857382,0,1,0,0,1,0,0,0,0,0,1
4934,1,0,1,0,1.0,1,1,1,1,1,0,1,1,1,0.920398009950249,0.8923263327948305,0,0,1,0,0,0,1,0,0,1,0
4935,0,1,1,0,0.625,1,1,0,0,0,0,0,0,0,0.06417910447761192,0.13334294945765063,0,0,0,1,0,1,0,0,1,0,0
4936,1,1,0,0,0.625,1,1,1,1,0,1,1,0,1,0.7840796019900499,0.5038368336025849,0,0,1,0,1,0,0,0,0,1,0
4937,1,0,0,0,0.5,1,0,1,1,1,1,1,0,1,0.5781094527363184,0.29858642972536353,0,1,0,0,0,1,0,0,0,0,1
4938,0,0,1,1,0.2361111111111111,1,0,1,0,1,0,1,0,1,0.7079601990049753,0.175473113316409,1,0,1,0,1,0,0,0,0,1,0
4939,0,0,0,0,0.013888888888888888,1,0,0,0,0,0,0,0,0,0.006467661691542255,1.1539349180705701e-05,0,0,0,1,1,0,0,0,0,0,1
4940,0,1,0,0,0.2222222222222222,1,1,0,0,0,0,0,0,1,0.5592039800995026,0.143382183244865,0,0,1,0,1,0,0,1,0,0,0
4941,0,0,0,0,0.041666666666666664,1,0,0,0,0,0,0,0,1,0.015422885572139309,0.004540733902607894,1,0,0,1,1,0,0,0,0,0,1
4942,0,0,1,1,0.05555555555555555,1,1,0,0,0,0,0,0,1,0.32487562189054725,0.023863374105700445,1,1,0,0,1,0,0,0,0,1,0
4943,1,0,1,0,0.986111111111111,1,0,1,1,1,1,1,1,1,0.6582089552238808,0.686648972997923,0,1,0,0,0,0,1,0,1,0,0
4944,0,0,1,1,0.1388888888888889,1,1,0,0,0,0,0,0,1,0.06119402985074625,0.027129009923840302,0,0,0,1,1,0,0,0,0,0,1
4945,0,0,1,1,0.2777777777777778,1,0,0,0,0,0,0,0,0,0.017910447761194024,0.04398799907685208,0,0,0,1,0,0,1,0,0,0,1
4946,0,0,0,0,0.05555555555555555,1,0,0,0,0,0,1,0,1,0.6243781094527364,0.03716247403646436,1,0,1,0,1,0,0,0,0,1,0
4947,0,0,0,0,0.3611111111111111,1,1,0,0,1,0,1,1,1,0.7970149253731345,0.28807985229633054,1,0,1,0,1,0,0,0,0,1,0
4948,1,0,0,0,0.05555555555555555,1,0,0,0,0,0,1,0,0,0.3706467661691543,0.024065312716362804,0,1,0,0,1,0,0,0,1,0,0
4949,0,0,0,0,0.06944444444444445,0,0,0,1,0,0,1,1,1,0.3258706467661692,0.03313524117239788,1,1,0,0,1,0,0,0,0,0,1
4950,1,0,1,0,0.05555555555555555,1,1,0,1,0,0,1,0,1,0.7303482587064678,0.03999538426032773,1,0,1,0,1,0,0,0,0,1,0
4951,0,1,1,0,0.40277777777777773,1,1,0,0,0,0,0,1,1,0.6572139303482588,0.2698996076621279,0,0,1,0,1,0,0,0,0,1,0
4952,0,0,0,0,0.027777777777777776,1,0,1,1,0,0,1,1,0,0.8154228855721395,0.02073621047772906,0,0,1,0,1,0,0,0,0,1,0
4953,1,0,0,0,0.40277777777777773,1,0,0,0,0,0,0,0,0,0.011442786069651713,0.061787445188091414,0,0,0,1,0,0,1,0,0,0,1
4954,0,0,0,1,0.013888888888888888,1,0,0,0,0,0,1,1,1,0.7223880597014926,0.008314101084698823,1,0,1,0,1,0,0,0,0,1,0
4955,0,0,0,0,0.013888888888888888,1,0,0,0,0,0,0,0,0,0.5089552238805972,0.005838910685437343,1,0,1,0,1,0,0,0,0,0,1
4956,1,1,0,0,0.1111111111111111,1,0,0,0,1,0,1,1,1,0.7582089552238809,0.08356219709208403,1,0,1,0,1,0,0,0,1,0,0
4957,0,0,0,0,0.18055555555555555,1,0,0,0,0,0,0,0,1,0.02139303482587063,0.026869374567274413,0,0,0,1,1,0,0,0,0,1,0
4958,1,0,1,0,0.8194444444444444,1,1,1,1,0,0,1,0,1,0.7611940298507465,0.6437629817678283,0,0,1,0,1,0,0,0,0,1,0
4959,1,0,1,1,0.013888888888888888,1,0,0,0,0,0,0,0,1,0.018905472636815888,0.00015578121393953345,1,0,0,1,1,0,0,0,1,0,0
4960,0,1,0,0,0.6944444444444444,1,1,0,0,0,0,1,1,1,0.7706467661691545,0.5536464343411033,1,0,1,0,1,0,0,0,0,1,0
4961,0,0,1,0,0.25,1,0,0,0,0,0,0,0,1,0.2597014925373135,0.08645857373644128,0,1,0,0,1,0,0,1,0,0,0
4962,1,0,1,1,0.2361111111111111,1,0,1,1,0,0,1,1,0,0.5601990049751244,0.13812600969305333,0,1,0,0,1,0,0,0,0,0,1
4963,0,0,1,0,0.6527777777777778,1,0,0,1,1,0,1,1,0,0.5507462686567165,0.4043214862681746,0,1,0,0,0,0,1,0,0,1,0
4964,1,0,0,0,0.3611111111111111,1,1,0,0,0,0,0,0,1,0.5641791044776121,0.20957189014539587,1,0,1,0,1,0,0,1,0,0,0
4965,1,0,0,0,0.08333333333333333,0,0,0,0,1,0,1,1,1,0.29552238805970155,0.033037156704361886,1,1,0,0,1,0,0,0,0,1,0
4966,0,0,1,1,0.2638888888888889,1,1,0,0,0,0,0,0,0,0.3169154228855722,0.10289060696976694,0,1,0,0,1,0,0,0,1,0,0
4967,1,0,0,0,0.041666666666666664,1,1,0,0,0,1,1,0,1,0.45124378109452745,0.01579159935379645,1,1,0,0,1,0,0,0,0,1,0
4968,1,1,1,1,0.9444444444444444,0,0,0,1,1,0,1,1,1,0.34577114427860706,0.4197380567735981,0,1,0,0,0,0,1,0,0,1,0
4969,1,0,1,0,0.027777777777777776,1,0,0,0,0,0,0,0,0,0.01592039800995027,0.0038310639279944617,0,0,0,1,1,0,0,1,0,0,0
4970,0,0,0,0,0.09722222222222221,0,0,0,0,0,0,0,0,1,0.060696517412935344,0.01523771059312255,0,1,0,0,0,1,0,0,1,0,0
4971,1,0,0,0,0.25,1,0,0,0,0,0,0,0,1,0.012935323383084566,0.04274751903992616,0,0,0,1,1,0,0,0,0,0,1
4972,1,0,1,0,0.986111111111111,1,1,0,0,0,0,0,0,0,0.06766169154228856,0.21404338795291952,0,0,0,1,0,0,1,0,1,0,0
4973,0,1,1,0,0.18055555555555555,1,1,1,1,0,0,0,1,0,0.7517412935323384,0.14334179552273255,0,0,1,0,1,0,0,0,1,0,0
4974,0,0,0,0,0.041666666666666664,0,0,0,1,0,1,0,0,1,0.1850746268656717,0.010373874913454885,1,1,0,0,1,0,0,0,0,0,1
4975,0,0,1,0,1.0,1,1,0,1,1,0,1,1,1,0.8507462686567165,0.8455342718670669,0,0,1,0,0,0,1,1,0,0,0
4976,0,0,1,1,0.9166666666666666,0,0,0,1,1,0,1,1,1,0.383084577114428,0.4257558273713364,0,1,0,0,0,0,1,0,1,0,0
4977,0,0,1,1,0.3333333333333333,1,0,0,0,0,0,0,0,1,0.0253731343283582,0.05202515578121396,0,0,0,1,0,1,0,0,1,0,0
4978,1,0,0,0,0.013888888888888888,1,0,0,0,0,0,0,0,1,0.25721393034825873,0.002919455342718671,1,1,0,0,1,0,0,0,0,1,0
4979,1,0,1,1,0.7777777777777777,1,1,0,0,0,0,0,0,1,0.06169154228855721,0.15774867297484424,0,0,0,1,0,0,1,0,0,0,1
4980,1,1,1,0,0.3055555555555555,1,1,0,0,0,0,0,0,0,0.07313432835820895,0.06115855065774292,0,0,0,1,0,1,0,1,0,0,0
4981,0,0,0,0,0.19444444444444442,0,0,0,0,1,0,1,1,1,0.32338308457711445,0.08007731363951075,1,1,0,0,1,0,0,0,0,1,0
4982,1,1,1,0,0.8472222222222222,1,1,0,1,1,0,1,1,1,0.857213930348259,0.73692591737826,1,0,1,0,0,1,0,0,1,0,0
4983,1,1,1,0,0.5555555555555556,0,0,0,1,0,0,1,0,1,0.209452736318408,0.18677590583891074,1,1,0,0,1,0,0,0,0,1,0
4984,1,0,0,0,0.5833333333333333,1,0,1,1,1,0,0,0,0,0.4119402985074627,0.29053196399723064,0,1,0,0,1,0,0,1,0,0,0
4985,1,0,1,1,1.0,1,1,1,0,1,1,1,1,1,0.6472636815920398,0.6951188552965614,0,1,0,0,0,0,1,1,0,0,0
4986,1,0,0,0,0.16666666666666666,1,1,0,0,0,1,0,0,1,0.609950248756219,0.10840641587814451,0,0,1,0,1,0,0,0,1,0,0
4987,0,0,1,0,0.986111111111111,1,1,0,0,0,0,0,0,0,0.06169154228855721,0.1975363489499193,0,0,0,1,0,0,1,1,0,0,0
4988,1,0,1,0,0.3611111111111111,1,0,0,0,0,0,0,0,0,0.009452736318407958,0.050865451188552985,0,0,0,1,0,1,0,0,0,0,1
4989,1,0,0,1,0.09722222222222221,0,0,1,0,0,0,0,0,0,0.1149253731343284,0.021134318024463424,0,1,0,0,1,0,0,0,0,0,1
4990,1,0,1,1,0.08333333333333333,1,0,0,0,0,0,0,0,0,0.2711442786069652,0.030740826217401342,0,1,0,0,1,0,0,0,0,0,1
4991,1,0,0,0,0.8055555555555555,1,0,1,1,1,0,1,1,1,0.8776119402985078,0.7070216939764599,1,0,1,0,0,1,0,0,0,1,0
4992,0,0,1,0,0.7083333333333333,0,0,0,1,0,0,0,0,1,0.11741293532338312,0.17431917839833838,0,1,0,0,1,0,0,0,1,0,0
4993,0,0,1,1,1.0,0,0,1,1,1,1,1,1,1,0.4716417910447762,0.5360835448880684,0,1,0,0,0,0,1,1,0,0,0
4994,1,0,0,0,0.25,1,0,1,0,0,0,1,1,1,0.774129353233831,0.19869605354258027,1,0,1,0,1,0,0,0,0,1,0
4995,1,0,0,0,0.09722222222222221,1,1,0,0,0,0,0,0,1,0.5656716417910448,0.06163743364874223,1,0,1,0,1,0,0,1,0,0,0
4996,1,0,0,0,0.6527777777777778,1,1,1,1,0,1,0,1,0,0.555223880597015,0.4012808677590585,0,1,0,0,0,0,1,0,0,0,1
4997,0,1,0,0,0.027777777777777776,1,0,0,0,0,0,0,0,1,0.26318407960199014,0.008642972536348952,1,1,0,0,1,0,0,0,0,1,0
4998,0,1,0,0,0.861111111111111,1,1,0,1,1,1,1,1,1,0.920398009950249,0.8117412877913689,0,0,1,0,0,1,0,1,0,0,0
4999,1,0,1,1,0.2222222222222222,1,0,0,0,0,0,0,0,0,0.01442786069651739,0.032627509808446815,0,0,0,1,0,0,1,0,0,0,1
5000,0,0,0,0,0.08333333333333333,1,0,0,0,0,1,0,0,1,0.3109452736318408,0.03391414724209556,0,1,0,0,1,0,0,0,1,0,0
5001,0,0,0,0,0.2638888888888889,1,0,0,0,1,1,0,0,1,0.3656716417910448,0.11858989153011773,1,1,0,0,1,0,0,0,1,0,0
5002,1,0,1,1,0.9583333333333333,0,0,1,0,1,0,0,1,1,0.25572139303482594,0.33940687745211173,0,1,0,0,0,0,1,0,1,0,0
5003,0,0,1,1,0.15277777777777776,1,1,0,0,0,0,0,0,1,0.5582089552238806,0.09409185321947847,1,0,1,0,1,0,0,0,0,1,0
5004,1,0,1,0,0.8888888888888888,1,1,0,1,1,1,1,1,1,0.9243781094527365,0.8002077082852529,0,0,1,0,1,0,0,0,0,1,0
5005,1,0,1,0,0.5416666666666666,1,0,1,0,1,1,1,1,1,0.8601990049751246,0.474965381952458,1,0,1,0,0,1,0,0,1,0,0
5006,1,0,0,0,0.20833333333333331,1,1,1,0,0,0,0,0,1,0.37263681592039805,0.10166166628202172,1,1,0,0,1,0,0,0,0,0,1
5007,0,0,0,0,0.3472222222222222,1,0,0,0,0,0,0,0,0,0.02338308457711444,0.06031617816755137,0,0,0,1,1,0,0,0,0,0,1
5008,1,0,0,0,0.08333333333333333,1,0,0,0,0,0,0,0,0,0.013930348258706458,0.01131433187168244,0,0,0,1,0,0,1,0,1,0,0
5009,0,0,1,0,0.9166666666666666,1,1,1,1,1,1,1,1,0,0.9706467661691544,0.9143030233094855,0,0,1,0,0,1,0,1,0,0,0
5010,1,0,0,0,0.8472222222222222,1,1,0,1,1,1,1,1,0,0.7004975124378111,0.6118682206323565,0,1,0,0,0,0,1,0,1,0,0
5011,1,1,1,0,0.5972222222222222,1,1,1,1,0,0,1,0,1,0.7587064676616917,0.477498269097623,0,0,1,0,1,0,0,0,0,1,0
5012,1,0,0,0,0.16666666666666666,1,0,0,0,0,0,0,0,0,0.018407960199004984,0.02363258712208632,0,0,0,1,1,0,0,0,0,0,1
5013,0,1,0,0,0.3194444444444444,0,0,0,0,0,0,0,1,1,0.16318407960199002,0.08650473113316412,0,1,0,0,1,0,0,1,0,0,0
5014,0,1,1,0,0.986111111111111,0,0,0,1,1,0,1,1,1,0.3388059701492538,0.43229286868220645,0,1,0,0,1,0,0,1,0,0,0
5015,1,0,0,0,0.4722222222222222,1,1,0,0,0,1,1,0,0,0.4651741293532339,0.24679206092776373,0,1,0,0,1,0,0,0,0,0,1
5016,1,0,0,0,0.06944444444444445,1,0,0,0,0,0,0,0,0,0.01592039800995027,0.010298869143780294,1,0,0,1,1,0,0,0,1,0,0
5017,1,0,1,0,0.5694444444444444,0,0,0,1,0,1,0,0,0,0.1711442786069652,0.1584179552273252,0,1,0,0,0,1,0,0,0,0,1
5018,1,0,1,1,1.0,1,0,0,0,0,0,0,0,0,0.01442786069651739,0.15705054234941151,0,0,0,1,0,0,1,0,1,0,0
5019,0,1,0,0,0.19444444444444442,1,1,0,0,0,0,1,1,1,0.7696517412935325,0.1447611354719594,0,0,1,0,1,0,0,0,0,1,0
5020,1,0,0,0,0.5694444444444444,1,0,0,0,0,0,0,0,1,0.01592039800995027,0.09135125778906072,0,0,0,1,0,0,1,0,0,0,1
5021,1,0,1,1,0.3194444444444444,1,1,1,0,0,0,0,0,0,0.6328358208955224,0.20679090699284566,0,0,1,0,0,1,0,0,1,0,0
5022,0,0,1,1,0.986111111111111,1,0,1,1,1,1,1,1,0,0.9059701492537314,0.8959208400646206,0,0,1,0,0,0,1,0,1,0,0
5023,1,0,0,0,0.013888888888888888,1,0,0,0,0,0,0,0,1,0.5179104477611941,0.005942764828063698,1,0,1,0,1,0,0,0,0,1,0
5024,0,0,1,0,1.0,1,1,0,0,0,0,0,0,0,0.07114427860696516,0.20520424648049856,0,0,0,1,0,0,1,0,0,0,1
5025,0,0,1,1,0.08333333333333333,1,0,0,0,0,0,0,0,1,0.5129353233830847,0.04143203323332566,0,0,1,0,1,0,0,0,0,1,0
5026,0,0,1,1,0.3194444444444444,1,0,0,0,0,0,0,0,1,0.017412935323383064,0.049215324255712,0,0,0,1,0,1,0,0,1,0,0
5027,0,1,1,0,0.1388888888888889,1,1,0,0,0,0,0,1,0,0.6696517412935324,0.0961170090006924,1,0,1,0,1,0,0,0,0,1,0
5028,1,0,0,0,1.0,1,0,1,1,1,1,1,1,1,0.9119402985074628,0.8776136625894302,0,0,1,0,0,0,1,0,0,1,0
5029,1,0,1,0,0.09722222222222221,1,0,1,0,0,0,0,0,1,0.31890547263681596,0.03880683129471499,0,1,0,0,1,0,0,1,0,0,0
5030,0,0,0,1,0.08333333333333333,1,0,0,0,1,0,1,1,0,0.7587064676616917,0.06423378721440114,1,0,1,0,1,0,0,0,0,0,1
5031,0,0,1,1,0.125,1,0,0,1,0,1,1,1,1,0.828358208955224,0.10247519039926152,0,0,1,0,1,0,0,0,0,1,0
5032,1,0,0,0,0.16666666666666666,1,1,0,1,0,0,0,1,1,0.7054726368159205,0.11986498961458576,0,0,1,0,1,0,0,0,0,1,0
5033,1,0,0,0,0.013888888888888888,1,0,0,0,0,0,0,0,1,0.011442786069651713,6.92360950842368e-05,0,0,0,1,1,0,0,0,0,0,1
5034,1,1,1,1,0.6666666666666666,0,0,0,1,0,0,0,0,0,0.11592039800995027,0.15808331410108473,0,1,0,0,0,1,0,1,0,0,0
5035,0,0,0,0,0.2777777777777778,1,0,0,0,0,0,1,0,0,0.6024875621890547,0.18722594045695826,0,0,1,0,1,0,0,0,0,1,0
